"","ï..Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","Q21A","country","TIPI1","TIPI2","TIPI3","TIPI4","TIPI5","TIPI6","TIPI7","TIPI8","TIPI9","TIPI10","VCL3","VCL6","VCL12","gender","age","Extraversion","Agreeableness","Conscientiousness","Emotional","Openness","education","urban","race"
"601",2,1,2,1,2,2,1,2,2,2,3,2,1,2,1,1,2,3,1,1,1,"MY",4,3,4,3,5,3,4,3,4,3,0,0,0,1,20,7,7,7,7,8,2,1,10
"602",1,1,1,1,2,1,1,2,2,1,1,2,2,1,2,3,2,1,2,3,2,"IN",1,7,6,3,3,1,6,3,5,3,0,0,0,1,29,2,13,9,8,6,4,2,10
"603",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,"MY",1,6,5,7,7,7,7,6,6,7,0,0,0,1,27,8,13,11,13,14,4,1,10
"604",2,2,2,1,2,2,2,2,2,1,2,1,3,2,1,2,4,2,2,1,4,"MY",2,1,5,3,6,4,5,1,5,3,0,0,0,1,19,6,6,6,8,9,2,2,10
"605",2,4,1,3,2,3,1,2,4,2,2,2,3,2,2,2,2,2,2,1,1,"MY",5,2,6,3,6,4,3,2,2,6,0,0,0,1,20,9,5,8,5,12,2,3,10
"606",1,4,1,1,2,3,1,2,3,1,1,1,1,2,2,2,2,2,3,1,1,"MY",5,3,6,6,7,4,5,6,4,6,0,0,0,1,19,9,8,12,10,13,3,1,10
"607",3,3,4,1,4,1,1,3,1,3,2,1,2,1,1,4,3,1,1,2,3,"AU",3,7,7,3,6,1,6,6,4,5,0,0,0,1,21,4,13,13,7,11,2,1,60
"608",2,2,2,2,3,3,2,3,4,1,2,3,2,2,2,2,1,3,2,3,1,"MY",5,3,4,2,6,5,4,2,3,5,0,0,0,1,19,10,7,6,5,11,2,2,10
"609",1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,"MY",1,7,7,3,7,1,5,3,6,2,0,0,0,1,21,2,12,10,9,9,2,2,10
"610",1,1,4,2,3,3,4,3,4,3,1,4,3,1,1,1,4,3,3,4,4,"MY",4,4,5,1,2,1,7,2,4,4,0,0,0,1,21,5,11,7,5,6,2,1,10
"611",1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,2,2,1,1,1,1,"MY",4,3,3,2,4,5,4,3,4,4,0,0,0,1,21,9,7,6,6,8,2,2,70
"612",1,1,2,1,2,1,1,1,2,1,2,2,1,2,1,2,2,2,1,1,1,"MY",6,6,6,6,6,3,5,6,6,5,0,0,0,1,19,9,11,12,12,11,3,1,10
"613",3,3,2,2,3,2,3,4,3,3,3,3,3,2,3,2,3,2,2,2,3,"MY",2,2,5,2,4,2,6,6,4,5,0,0,0,1,29,4,8,11,6,9,3,2,10
"614",1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"MY",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,3,2,10
"615",2,2,3,1,3,3,2,3,2,4,1,1,3,2,1,2,4,2,1,2,4,"JP",4,4,5,4,5,1,5,4,4,4,0,0,0,1,20,5,9,9,8,9,2,2,10
"616",2,1,1,4,2,2,1,2,2,1,1,2,2,2,2,1,1,4,1,2,1,"MY",6,3,6,3,6,3,6,2,4,3,0,0,0,1,19,9,9,8,7,9,2,1,10
"617",2,1,1,1,2,1,1,2,3,2,2,2,1,1,2,2,2,2,2,1,1,"ID",4,5,5,7,5,2,7,2,7,3,0,0,0,1,20,6,12,7,14,8,2,3,10
"618",2,1,3,1,4,2,2,3,2,3,2,3,1,2,3,4,3,1,2,2,2,"MY",5,3,4,0,6,1,4,1,5,1,0,0,0,1,21,6,7,5,5,7,3,3,70
"619",2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"MY",4,3,3,6,5,3,6,2,6,3,0,0,0,1,19,7,9,5,12,8,2,2,10
"620",1,2,1,2,1,3,3,4,4,1,2,4,1,3,4,2,1,4,4,2,1,"MY",7,4,5,4,6,6,7,3,3,2,0,0,0,1,22,13,11,8,7,8,3,3,10
"621",1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,3,2,2,1,"MY",5,3,6,6,5,7,6,6,6,6,0,0,0,1,23,12,9,12,12,11,3,1,10
"622",1,1,1,1,2,2,2,2,1,1,2,1,2,2,1,3,2,1,1,2,1,"MY",5,3,6,4,3,4,4,3,5,3,0,0,0,1,22,9,7,9,9,6,3,1,10
"623",1,2,1,3,1,2,1,2,2,1,2,3,2,2,1,1,1,1,2,1,1,"MY",6,3,5,6,6,7,4,4,5,5,0,0,0,1,20,13,7,9,11,11,3,1,10
"624",1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,"MY",4,5,5,6,6,7,1,3,4,3,0,0,0,1,20,11,6,8,10,9,3,2,10
"625",2,1,2,1,4,2,1,3,4,4,2,1,2,2,1,1,4,4,4,1,4,"MY",6,3,7,5,7,3,3,5,6,1,0,0,0,1,20,9,6,12,11,8,3,3,10
"626",1,2,2,1,2,2,1,1,2,2,1,1,2,1,2,3,1,2,1,1,1,"MY",3,3,7,3,5,2,3,5,5,5,0,0,0,1,19,5,6,12,8,10,3,1,10
"627",2,2,1,1,3,3,1,2,2,2,1,1,1,3,1,1,1,1,1,1,1,"MY",6,1,6,3,5,6,1,6,6,2,0,0,0,1,19,12,2,12,9,7,2,2,10
"628",3,1,2,3,4,4,3,3,4,3,3,4,2,3,4,3,2,4,4,3,2,"PH",3,3,3,3,3,4,5,3,2,4,0,0,0,1,22,7,8,6,5,7,4,3,10
"629",3,1,2,1,2,3,3,3,3,1,2,3,2,4,2,2,2,1,2,2,1,"MY",6,2,4,3,5,5,6,4,3,5,0,0,0,1,19,11,8,8,6,10,3,2,10
"630",4,4,4,3,4,1,1,4,1,4,1,1,4,1,1,4,4,1,3,1,4,"MY",1,1,4,7,1,1,1,5,1,7,0,0,0,1,22,2,2,9,8,8,2,3,10
"631",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"US",6,5,5,7,7,6,6,4,7,5,0,0,0,1,25,12,11,9,14,12,3,3,60
"632",3,1,2,2,4,1,1,3,1,3,1,2,2,3,4,2,3,1,1,1,2,"MY",5,3,2,5,6,3,5,2,4,5,0,0,0,1,20,8,8,4,9,11,2,3,10
"633",1,1,1,1,2,2,1,1,2,2,1,1,1,2,2,1,2,3,1,2,2,"MY",3,7,5,2,7,1,4,3,4,6,0,0,0,1,19,4,11,8,6,13,2,1,10
"634",1,3,2,1,3,2,1,1,1,1,3,2,2,2,2,4,2,2,1,1,2,"MY",6,2,4,4,5,7,5,4,5,2,0,0,0,1,20,13,7,8,9,7,3,3,10
"635",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"MY",1,7,2,7,1,7,1,6,5,7,0,0,0,1,21,8,8,8,12,8,2,2,10
"636",2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,"MY",4,3,6,3,6,2,5,3,5,4,0,0,0,1,25,6,8,9,8,10,3,2,10
"637",2,2,1,1,4,2,1,1,1,4,2,1,2,1,2,1,2,3,2,1,2,"MY",5,2,2,3,5,1,6,3,4,5,0,0,0,1,20,6,8,5,7,10,3,2,10
"638",1,1,2,2,3,1,3,1,2,4,1,2,2,2,1,4,1,2,3,1,4,"MY",7,1,7,7,7,4,4,4,6,7,0,0,0,1,21,11,5,11,13,14,3,3,70
"639",4,3,1,1,3,3,1,1,4,1,1,3,3,1,2,1,1,3,2,1,3,"MY",4,4,6,3,7,2,5,1,4,2,0,0,0,1,23,6,9,7,7,9,4,3,10
"640",3,2,3,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,"MY",5,3,6,6,7,2,5,7,5,4,0,0,0,1,23,7,8,13,11,11,3,3,70
"641",4,1,1,1,4,2,3,1,3,4,4,4,2,4,1,1,1,3,1,1,1,"MY",1,2,6,7,7,1,6,1,5,0,0,0,0,1,20,2,8,7,12,7,3,3,10
"642",2,3,2,1,2,2,4,4,3,2,2,2,4,4,1,2,4,2,4,4,3,"MY",1,7,7,2,7,1,5,7,6,6,0,0,0,1,21,2,12,14,8,13,2,3,10
"643",2,1,1,1,1,1,2,4,1,1,2,2,2,1,1,2,1,1,1,1,1,"KR",6,1,6,3,6,4,5,2,3,4,0,0,0,1,20,10,6,8,6,10,2,3,10
"644",1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"MY",7,2,7,5,7,2,6,4,6,3,0,0,0,1,22,9,8,11,11,10,3,2,10
"645",4,2,4,3,3,4,3,4,3,4,3,4,3,3,4,3,4,3,3,3,3,"US",4,3,6,2,5,1,6,2,2,1,0,0,0,1,25,5,9,8,4,6,3,2,70
"646",1,4,3,2,4,3,1,3,4,4,3,2,4,3,2,1,4,3,1,3,4,"MY",7,2,5,2,7,6,4,3,6,3,0,0,0,1,20,13,6,8,8,10,3,3,70
"647",2,2,1,1,2,2,2,2,3,2,2,1,2,2,2,1,2,1,2,2,1,"MY",6,3,6,5,5,3,6,3,5,5,0,0,0,1,21,9,9,9,10,10,3,2,10
"648",4,4,2,4,3,4,4,4,4,4,4,4,2,4,4,3,2,3,4,4,1,"MY",5,3,4,1,7,5,7,4,1,4,0,0,0,1,21,10,10,8,2,11,3,3,10
"649",2,2,2,1,3,1,2,1,4,4,1,2,2,1,2,2,3,2,4,2,3,"MY",4,4,5,4,5,2,4,4,4,4,0,0,0,1,20,6,8,9,8,9,3,3,10
"650",3,3,2,2,4,1,1,3,3,3,3,3,3,4,2,3,3,2,2,1,3,"MY",4,3,7,2,6,3,6,2,5,1,0,0,0,1,23,7,9,9,7,7,3,3,10
"651",3,4,4,4,4,4,4,3,4,4,4,1,4,4,1,4,4,1,4,2,4,"MY",7,1,1,1,4,4,7,1,1,7,0,0,0,1,21,11,8,2,2,11,3,1,10
"652",3,3,2,1,4,2,3,2,3,2,3,3,2,3,2,2,2,3,2,2,1,"MY",4,4,5,2,6,5,6,2,5,2,0,0,0,1,20,9,10,7,7,8,2,1,10
"653",1,2,1,2,3,4,2,3,3,1,2,2,2,2,1,2,3,2,2,3,1,"MY",7,2,2,3,7,7,6,1,3,3,0,0,0,1,19,14,8,3,6,10,2,2,70
"654",1,1,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,1,1,1,2,"MY",3,5,4,6,6,3,5,3,4,5,0,0,0,1,24,6,10,7,10,11,4,2,10
"655",1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,"MY",6,3,6,6,7,6,7,6,7,7,0,0,0,1,20,12,10,12,13,14,3,2,70
"656",2,2,3,2,3,2,1,3,2,3,3,2,4,3,2,2,3,4,2,1,3,"MY",5,4,3,2,4,3,5,2,7,4,0,0,0,1,21,8,9,5,9,8,3,2,10
"657",4,1,4,1,2,2,4,1,4,4,4,4,1,4,4,1,2,4,4,1,2,"MY",1,7,1,7,4,7,1,4,1,7,0,0,0,1,25,8,8,5,8,11,4,3,10
"658",4,1,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,1,2,"MY",7,1,4,1,4,1,7,4,1,7,0,0,0,1,25,8,8,8,2,11,4,3,10
"659",1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,2,3,2,1,1,2,"MY",6,5,6,6,7,3,5,2,6,4,0,0,0,1,21,9,10,8,12,11,3,1,70
"660",2,2,2,1,2,2,1,3,3,1,2,1,1,1,1,1,2,3,1,1,1,"US",6,1,6,3,6,6,6,1,5,4,0,0,0,1,21,12,7,7,8,10,3,2,10
"661",2,4,2,2,2,4,1,2,2,2,2,2,1,1,3,4,2,2,1,1,1,"MY",4,3,6,5,2,3,7,1,4,3,0,0,0,1,21,7,10,7,9,5,3,3,10
"662",1,1,3,2,4,2,2,2,4,3,2,4,2,3,2,4,4,3,3,4,4,"MY",5,3,6,5,4,1,5,4,4,1,0,0,0,1,21,6,8,10,9,5,3,1,10
"663",2,2,2,1,2,3,2,2,2,4,4,2,4,2,2,3,3,2,2,2,3,"MY",3,4,4,3,6,3,5,5,2,3,0,0,0,1,21,6,9,9,5,9,2,2,10
"664",1,1,2,1,2,2,3,1,2,3,1,1,2,2,1,2,3,2,2,1,3,"NZ",4,2,7,6,4,2,7,7,6,3,0,0,0,1,20,6,9,14,12,7,2,3,10
"665",2,1,1,1,3,1,1,2,2,1,1,1,2,1,2,1,2,3,2,1,2,"MY",4,5,6,3,6,1,6,4,4,3,0,0,0,1,21,5,11,10,7,9,2,2,10
"666",2,3,1,1,2,2,1,1,2,1,1,1,1,1,2,1,2,3,1,1,1,"MY",6,2,4,3,6,5,6,4,3,4,0,0,0,1,20,11,8,8,6,10,2,2,10
"667",2,3,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,3,3,"MY",4,3,6,3,6,1,6,5,5,4,0,0,0,1,21,5,9,11,8,10,3,2,10
"668",2,1,1,1,2,2,1,3,4,1,1,1,2,1,2,1,1,2,1,1,1,"MY",6,5,6,4,5,1,4,7,5,2,0,0,0,1,21,7,9,13,9,7,3,2,10
"669",1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,"MY",6,7,5,4,4,3,6,4,5,4,0,0,0,1,24,9,13,9,9,8,3,1,10
"670",3,3,2,2,4,2,2,2,2,3,2,2,3,2,2,2,3,2,2,3,4,"MY",2,6,1,2,6,1,6,1,5,2,0,0,0,1,21,3,12,2,7,8,2,2,70
"671",1,4,3,1,4,1,1,1,4,4,3,4,3,1,2,1,4,2,3,1,1,"MY",5,7,4,4,6,1,7,1,7,4,0,0,0,1,21,6,14,5,11,10,3,1,10
"672",1,4,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,"MY",5,5,5,6,6,4,5,6,6,6,0,0,0,1,22,9,10,11,12,12,3,1,10
"673",1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,"MY",5,4,5,5,6,4,6,3,6,6,0,0,0,1,23,9,10,8,11,12,3,2,10
"674",4,4,2,4,4,1,4,4,1,2,2,4,2,4,4,3,4,2,4,1,4,"MY",5,3,1,1,2,2,4,5,1,7,0,0,0,1,20,7,7,6,2,9,3,3,10
"675",2,2,1,1,2,2,1,4,3,3,1,1,1,2,1,2,3,3,1,1,2,"MY",0,0,6,4,7,4,5,2,5,6,0,0,0,1,19,4,5,8,9,13,2,2,10
"676",3,1,3,2,3,2,1,2,3,4,3,2,3,3,2,3,4,2,1,2,3,"MY",1,5,5,2,5,2,5,6,4,4,0,0,0,1,24,3,10,11,6,9,4,2,10
"677",3,3,4,2,4,3,3,4,4,4,3,3,4,2,2,4,4,4,2,2,4,"MY",2,6,5,1,2,1,7,2,2,2,0,0,0,1,29,3,13,7,3,4,3,1,10
"678",3,2,2,1,2,2,1,2,3,3,2,3,2,2,3,2,2,2,2,3,2,"MY",3,4,3,2,4,3,6,3,3,3,0,0,0,1,23,6,10,6,5,7,2,2,10
"679",2,4,3,4,3,3,3,3,2,2,2,3,2,3,3,2,2,3,3,3,1,"MY",4,4,6,1,5,3,6,6,6,3,0,0,0,1,21,7,10,12,7,8,2,2,70
"680",2,4,4,1,3,1,2,2,4,4,1,1,1,2,3,3,4,3,1,3,4,"MY",4,4,3,4,2,4,4,4,3,5,0,0,0,1,20,8,8,7,7,7,3,2,10
"681",1,2,3,2,3,1,4,1,2,2,1,1,1,1,4,2,1,2,1,2,3,"MY",2,6,5,4,6,6,6,2,4,7,0,0,0,1,19,8,12,7,8,13,3,1,10
"682",2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,"MY",6,2,7,7,6,6,7,5,7,5,0,0,0,1,54,12,9,12,14,11,4,1,10
"683",3,3,4,1,3,4,1,3,2,4,4,3,3,4,2,3,4,3,3,4,3,"MY",5,3,6,2,7,1,7,4,3,3,0,0,0,1,19,6,10,10,5,10,3,1,10
"684",1,1,4,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,3,"MY",6,2,3,4,7,1,7,3,7,1,0,0,0,1,26,7,9,6,11,8,4,3,10
"685",1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,2,2,3,2,"MY",4,5,3,6,5,4,4,3,5,4,0,0,0,1,20,8,9,6,11,9,3,2,10
"686",3,4,2,4,2,3,3,4,3,1,2,2,3,3,2,2,2,3,4,1,1,"MY",3,3,7,3,6,7,2,6,1,5,0,0,0,1,22,10,5,13,4,11,3,3,10
"687",2,1,1,3,3,1,2,1,3,1,2,2,2,1,1,1,2,1,2,1,3,"MY",3,7,4,6,5,3,1,6,6,1,0,0,0,1,20,6,8,10,12,6,3,2,10
"688",4,3,4,2,2,3,2,3,2,1,1,2,4,2,1,2,3,3,4,4,1,"MY",4,6,5,2,3,6,5,5,2,3,0,0,0,1,22,10,11,10,4,6,4,2,10
"689",1,1,2,2,2,1,1,2,1,1,2,2,1,1,1,1,2,1,2,2,1,"MY",2,6,4,3,5,3,4,7,6,7,0,0,0,1,19,5,10,11,9,12,2,2,10
"690",1,2,2,1,4,1,1,1,1,3,1,1,2,1,1,1,3,1,2,1,1,"AU",3,6,3,7,7,5,5,2,3,3,0,0,0,1,23,8,11,5,10,10,3,2,10
"691",2,1,4,1,4,2,1,1,2,3,1,1,3,1,2,4,2,2,3,1,2,"MY",7,3,5,6,6,6,7,3,7,6,0,0,0,1,23,13,10,8,13,12,3,2,70
"692",1,2,1,1,3,2,1,1,2,1,1,1,1,1,1,1,3,1,2,1,1,"MY",5,7,7,2,7,3,7,3,6,6,0,0,0,1,20,8,14,10,8,13,3,3,10
"693",2,2,2,2,3,3,2,2,3,2,2,3,3,3,3,2,3,3,2,4,2,"MY",5,4,6,2,5,2,3,5,5,2,0,0,0,1,22,7,7,11,7,7,3,2,10
"694",1,1,1,2,2,2,1,2,2,1,2,3,2,1,2,2,1,1,2,1,1,"MY",5,5,4,3,5,4,5,5,5,3,0,0,0,1,20,9,10,9,8,8,2,1,10
"695",4,4,4,3,4,4,2,4,4,4,4,4,4,2,4,4,4,4,3,4,3,"MY",4,3,6,1,0,2,6,4,4,3,0,0,0,1,22,6,9,10,5,3,3,3,10
"696",2,3,3,2,2,3,2,2,3,2,3,4,2,3,3,1,4,3,2,4,2,"MY",0,0,0,2,6,1,0,0,0,0,0,0,0,1,20,1,0,0,2,6,3,3,10
"697",2,4,2,3,3,2,3,2,2,3,2,1,2,2,1,2,4,4,3,1,4,"MY",3,2,2,3,6,3,5,3,2,6,0,0,0,1,19,6,7,5,5,12,2,2,10
"698",2,4,2,2,4,2,1,2,4,4,2,2,2,2,2,2,2,3,3,2,3,"MY",3,6,6,2,5,1,7,3,4,3,0,0,0,1,23,4,13,9,6,8,3,1,10
"699",1,2,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,1,1,"MY",6,4,5,6,4,1,7,3,5,0,0,0,0,1,21,7,11,8,11,4,2,3,10
"700",3,4,3,3,3,2,2,2,2,4,3,2,4,2,3,2,4,3,4,3,4,"MY",5,4,6,1,7,6,6,4,5,4,0,0,0,1,20,11,10,10,6,11,2,3,10
"701",1,4,1,4,1,1,1,1,1,1,3,1,1,1,1,1,1,2,4,3,3,"MY",7,3,7,3,7,3,5,6,7,7,0,0,0,1,21,10,8,13,10,14,3,3,10
"702",2,1,2,1,2,2,2,1,2,3,1,1,2,2,2,2,2,2,2,1,2,"MY",3,4,3,3,4,2,5,3,4,5,0,0,0,1,23,5,9,6,7,9,3,3,10
"703",3,2,1,1,2,2,1,4,4,1,4,2,1,2,2,1,1,2,1,1,1,"MY",5,1,3,2,7,4,4,5,3,7,0,0,0,1,23,9,5,8,5,14,3,2,10
"704",1,2,2,2,2,1,2,3,2,3,2,1,2,2,2,2,3,1,2,2,2,"MY",5,4,5,4,4,5,6,2,5,4,0,0,0,1,25,10,10,7,9,8,2,2,10
"705",1,2,1,1,2,4,2,2,4,1,1,3,1,1,1,3,2,2,3,2,1,"MY",6,4,5,2,6,6,5,1,6,1,0,0,0,1,21,12,9,6,8,7,3,2,70
"706",2,3,2,2,3,2,2,3,3,3,3,1,2,2,1,4,2,3,1,3,4,"MY",2,3,7,4,4,2,5,3,5,6,0,0,0,1,25,4,8,10,9,10,3,2,10
"707",2,2,2,1,4,2,1,2,2,2,1,1,2,1,1,2,3,3,1,2,1,"MY",5,6,6,4,6,1,5,6,3,4,0,0,0,1,21,6,11,12,7,10,2,3,70
"708",1,4,1,1,3,1,1,2,2,1,1,2,2,3,1,3,1,2,1,1,1,"MY",1,6,3,3,7,1,6,2,5,6,0,0,0,1,33,2,12,5,8,13,2,1,10
"709",1,2,1,1,2,1,1,2,1,3,1,1,2,4,1,3,4,4,1,1,4,"MY",5,2,7,1,6,3,5,2,3,3,0,0,0,1,26,8,7,9,4,9,4,2,10
"710",1,3,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,"MY",6,5,6,7,7,3,6,3,6,6,0,0,0,1,21,9,11,9,13,13,3,3,10
"711",4,1,2,1,4,4,1,4,4,4,3,4,3,4,4,4,4,4,4,4,4,"US",1,7,6,2,6,1,7,3,3,5,0,0,0,1,20,2,14,9,5,11,2,1,30
"712",4,1,3,2,3,2,4,4,4,4,4,4,4,4,1,1,4,3,3,4,4,"MY",5,1,5,1,4,1,7,1,4,7,0,0,0,1,22,6,8,6,5,11,2,2,10
"713",1,1,1,1,1,1,1,1,2,1,2,1,1,4,1,1,1,1,1,1,1,"MY",5,4,6,5,4,3,6,4,6,5,0,0,0,1,19,8,10,10,11,9,2,2,10
"714",1,4,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,1,"MY",4,7,7,3,6,1,6,7,6,5,0,0,0,1,20,5,13,14,9,11,3,3,10
"715",1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"MY",2,5,7,7,7,4,4,7,7,7,0,0,0,1,22,6,9,14,14,14,3,3,10
"716",2,2,2,3,2,2,1,2,2,1,2,1,2,1,2,3,2,4,2,1,1,"MY",4,4,5,3,5,3,5,6,5,3,0,0,0,1,23,7,9,11,8,8,2,3,10
"717",1,1,1,1,1,2,1,2,4,4,1,2,3,2,2,1,3,3,1,1,2,"MY",7,3,5,3,6,3,5,2,4,3,0,0,0,1,20,10,8,7,7,9,3,2,70
"718",1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,2,1,"MY",1,7,1,6,2,5,2,7,6,7,0,0,0,1,25,6,9,8,12,9,3,3,10
"719",2,4,2,1,3,1,1,3,2,2,1,1,2,2,1,2,3,1,1,2,2,"MY",4,5,3,4,5,7,4,5,3,4,0,0,0,1,21,11,9,8,7,9,3,3,10
"720",3,1,1,2,2,3,2,3,3,3,2,2,2,2,3,2,2,1,2,2,3,"TR",2,6,4,2,4,4,3,4,2,4,0,0,0,1,33,6,9,8,4,8,3,3,10
"721",2,1,2,2,3,2,2,2,4,4,2,2,1,2,3,2,2,3,2,2,1,"MY",6,3,5,3,5,5,4,4,3,4,0,0,0,1,22,11,7,9,6,9,3,2,10
"722",4,4,3,4,4,3,3,4,4,4,4,4,4,3,4,3,4,4,4,3,4,"MY",4,7,5,2,6,1,7,3,4,4,0,0,0,1,21,5,14,8,6,10,2,2,10
"723",2,2,2,1,2,2,2,2,2,1,2,3,2,2,1,2,3,2,2,2,1,"MY",5,4,5,6,5,2,6,3,6,3,0,0,0,1,22,7,10,8,12,8,3,2,70
"724",3,3,3,2,2,1,1,2,2,3,3,1,2,2,2,3,2,2,3,2,3,"MY",5,4,5,5,6,1,5,5,6,4,0,0,0,1,22,6,9,10,11,10,3,1,10
"725",1,2,4,2,3,1,3,2,1,3,2,2,4,2,1,4,4,2,3,2,4,"MY",3,6,6,5,5,2,4,3,6,2,0,0,0,1,25,5,10,9,11,7,3,3,70
"726",2,1,3,1,1,2,1,2,1,2,1,1,1,2,1,1,1,2,2,1,1,"MY",2,6,7,7,7,4,6,4,6,7,0,0,0,1,21,6,12,11,13,14,3,3,10
"727",3,4,3,2,2,3,1,3,2,3,3,3,4,2,2,2,4,3,1,2,4,"MY",4,2,2,7,7,7,5,6,1,4,0,0,0,1,24,11,7,8,8,11,3,3,10
"728",3,2,3,3,2,1,2,3,3,4,2,2,3,3,2,2,4,1,3,2,4,"AU",1,4,6,3,5,1,5,4,4,5,0,0,0,1,29,2,9,10,7,10,2,1,10
"729",1,4,3,1,1,4,1,2,3,1,1,4,2,3,3,4,3,1,4,4,1,"MY",1,4,6,1,4,3,4,2,4,4,0,0,0,1,20,4,8,8,5,8,3,3,10
"730",1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,"MY",5,3,5,3,6,2,6,3,6,3,0,0,0,1,33,7,9,8,9,9,4,2,10
"731",2,4,4,3,3,1,2,2,1,3,3,3,4,4,2,4,4,3,3,4,4,"MY",6,3,4,3,6,1,7,2,6,7,0,0,0,1,21,7,10,6,9,13,3,2,10
"732",1,1,1,1,4,1,1,1,3,3,2,1,2,2,2,1,1,2,1,3,2,"MY",5,2,1,1,6,6,3,2,5,5,0,0,0,1,19,11,5,3,6,11,2,1,10
"733",2,4,1,1,2,2,1,1,3,2,2,1,1,1,1,1,1,2,1,1,1,"MY",7,6,6,6,7,3,6,3,6,3,0,0,0,1,23,10,12,9,12,10,4,2,70
"734",2,4,2,4,3,4,2,2,3,1,1,2,4,3,2,2,2,2,4,1,1,"MY",5,3,6,2,5,2,5,2,3,5,0,0,0,1,19,7,8,8,5,10,3,3,70
"735",1,1,2,1,2,2,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,"MY",3,4,2,6,5,2,5,4,6,4,0,0,0,1,19,5,9,6,12,9,2,2,10
"736",2,4,1,4,3,2,3,3,4,3,3,3,2,4,4,2,2,3,4,4,2,"MY",7,2,3,3,7,7,7,1,3,6,0,0,0,1,20,14,9,4,6,13,2,2,10
"737",2,4,3,4,2,4,4,4,4,4,4,3,2,4,4,2,3,4,2,4,2,"MY",4,4,4,1,4,3,6,2,4,7,0,0,0,1,20,7,10,6,5,11,2,3,10
"738",2,2,1,1,1,1,1,3,1,1,1,1,2,1,1,2,2,2,1,1,1,"MY",5,6,4,7,5,6,4,7,5,7,0,0,0,1,20,11,10,11,12,12,3,3,10
"739",4,4,2,3,4,4,2,4,4,3,3,3,4,4,3,3,4,3,4,2,3,"MY",6,2,6,3,7,3,7,4,4,4,0,0,0,1,20,9,9,10,7,11,2,2,10
"740",2,2,1,1,1,2,3,2,2,1,2,1,2,1,1,1,2,1,2,1,1,"MY",3,5,5,2,5,3,4,4,4,4,0,0,0,1,20,6,9,9,6,9,2,1,10
"741",2,3,3,2,2,3,3,2,1,3,2,2,2,3,1,3,2,3,1,2,3,"MY",6,3,4,6,6,6,5,3,4,4,0,0,0,1,20,12,8,7,10,10,2,2,10
"742",2,1,1,1,2,4,1,2,2,2,1,1,3,3,2,2,3,3,1,2,1,"MY",3,1,6,2,6,6,5,3,4,5,0,0,0,1,23,9,6,9,6,11,4,1,50
"743",2,2,2,1,3,2,1,2,1,1,2,1,1,2,1,2,1,2,2,1,1,"MY",6,3,2,3,6,7,5,2,3,3,0,0,0,1,19,13,8,4,6,9,2,3,10
"744",3,3,3,3,3,4,2,3,3,4,3,3,3,3,2,3,3,3,3,3,4,"MY",4,4,7,1,5,1,7,6,5,3,0,0,0,1,25,5,11,13,6,8,3,2,70
