"","ï..Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","Q21A","country","TIPI1","TIPI2","TIPI3","TIPI4","TIPI5","TIPI6","TIPI7","TIPI8","TIPI9","TIPI10","VCL3","VCL6","VCL12","gender","age","Extraversion","Agreeableness","Conscientiousness","Emotional","Openness","education","urban","race"
"5063",3,1,4,4,4,3,3,4,4,4,4,4,4,4,3,3,4,3,4,4,4,"MY",2,4,2,2,1,4,6,7,1,4,0,0,0,2,25,6,10,9,3,5,3,3,10
"5064",3,4,2,2,4,3,2,2,2,4,4,2,2,4,3,3,3,3,3,4,3,"MY",1,7,6,1,4,1,4,7,4,4,0,0,0,2,23,2,11,13,5,8,4,3,10
"5065",2,3,3,1,4,2,2,2,2,1,2,2,2,1,2,2,3,3,2,1,2,"HR",1,2,1,3,6,2,2,2,5,6,0,0,0,2,26,3,4,3,8,12,3,3,60
"5066",2,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,3,4,1,2,2,"MY",3,2,2,1,4,5,4,1,3,4,0,0,0,2,28,8,6,3,4,8,3,1,10
"5067",2,2,2,4,3,2,2,4,4,2,4,4,2,1,3,2,2,1,4,4,1,"MY",6,2,7,5,7,7,7,3,7,4,0,0,0,2,22,13,9,10,12,11,3,3,10
"5068",4,3,2,2,4,3,4,4,4,1,3,4,4,4,3,2,4,1,3,4,1,"HR",2,3,3,2,5,2,4,3,3,6,0,0,0,2,19,4,7,6,5,11,2,3,60
"5069",2,2,2,1,2,3,1,1,2,1,1,2,1,1,1,2,2,2,1,1,1,"GB",1,6,3,1,3,2,3,6,2,3,0,0,0,2,22,3,9,9,3,6,3,3,10
"5070",1,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,"MY",5,3,7,6,7,1,6,6,7,6,0,0,0,2,36,6,9,13,13,13,3,3,10
"5071",4,1,4,2,4,3,2,4,3,4,3,4,4,3,3,3,4,4,1,3,4,"MY",6,3,6,1,4,1,7,6,2,2,0,0,0,2,35,7,10,12,3,6,4,3,70
"5072",2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,1,1,"US",1,1,2,1,3,2,2,3,1,2,0,0,0,2,22,3,3,5,2,5,3,2,60
"5073",2,3,4,4,4,2,4,2,4,4,1,1,3,2,2,3,4,4,3,2,4,"ID",2,2,6,1,6,6,5,2,1,6,0,0,0,2,21,8,7,8,2,12,2,1,10
"5074",4,1,2,1,3,2,4,4,4,2,4,3,3,4,4,2,3,4,2,4,1,"US",4,3,7,1,1,4,7,7,3,6,0,0,0,2,19,8,10,14,4,7,2,3,60
"5075",2,4,3,1,2,1,1,4,4,4,1,1,1,1,2,2,1,1,1,1,4,"MY",5,3,6,1,6,4,5,3,1,1,0,0,0,2,21,9,8,9,2,7,3,3,10
"5076",2,2,2,2,3,3,3,3,4,2,3,4,4,2,3,4,4,4,4,4,2,"MY",3,6,5,6,5,1,6,3,1,2,0,0,0,2,25,4,12,8,7,7,3,2,70
"5077",4,4,4,4,2,4,3,4,4,4,2,4,4,4,4,4,4,3,4,4,4,"IN",4,3,7,1,1,1,1,5,1,2,0,0,0,2,24,5,4,12,2,3,4,3,10
"5078",3,4,3,2,4,4,1,4,4,4,4,4,4,3,3,3,4,4,3,4,4,"ID",4,7,6,1,1,4,6,3,1,4,0,0,0,2,20,8,13,9,2,5,2,2,10
"5079",3,2,2,1,3,4,1,3,2,2,4,3,2,4,1,3,2,4,1,1,2,"US",5,2,3,2,4,1,3,6,1,1,0,0,0,2,22,6,5,9,3,5,3,2,60
"5080",2,4,1,1,3,2,1,1,3,1,1,1,1,2,1,1,2,1,1,1,1,"GB",4,5,3,7,3,3,6,7,5,2,0,0,0,2,21,7,11,10,12,5,2,2,10
"5081",4,3,2,4,2,4,3,3,4,4,2,4,2,4,4,4,4,3,4,2,4,"US",4,4,5,1,6,5,4,4,5,3,0,0,0,2,20,9,8,9,6,9,2,3,70
"5082",1,1,2,2,2,3,1,1,2,3,2,1,2,1,1,2,1,2,2,1,1,"US",4,7,6,4,7,3,6,6,6,4,0,0,0,2,19,7,13,12,10,11,2,2,60
"5083",2,1,2,3,2,3,2,4,3,3,2,2,3,2,3,1,3,4,2,3,3,"US",6,2,7,1,5,2,6,6,5,3,0,0,0,2,32,8,8,13,6,8,2,1,60
"5084",1,2,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,"US",7,7,7,7,5,1,7,7,6,5,0,0,0,2,26,8,14,14,13,10,2,3,30
"5085",3,3,3,2,3,2,1,4,4,3,3,3,3,3,2,3,2,4,3,3,3,"US",7,6,3,1,6,1,6,3,2,2,0,0,0,2,29,8,12,6,3,8,4,3,60
"5086",2,4,2,3,3,4,4,3,3,3,3,2,3,3,4,2,3,4,3,2,2,"PH",5,1,2,1,6,3,5,1,2,3,0,0,0,2,19,8,6,3,3,9,2,3,10
"5087",2,3,1,2,1,3,4,3,4,2,3,4,3,2,4,1,2,4,3,4,1,"MY",5,2,3,1,7,3,6,1,5,6,0,0,0,2,19,8,8,4,6,13,3,3,10
"5088",1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,"PL",1,6,0,7,3,4,4,1,7,4,0,0,0,2,23,5,10,1,14,7,2,3,60
"5089",2,1,3,1,2,4,2,3,4,3,3,4,4,2,1,4,2,3,3,4,3,"NG",4,7,7,1,6,1,4,7,2,4,0,0,0,2,35,5,11,14,3,10,3,3,30
"5090",4,3,4,2,3,4,2,4,4,4,4,3,4,1,3,3,4,3,2,4,4,"ID",1,5,1,2,3,2,6,1,1,1,0,0,0,2,19,3,11,2,3,4,3,2,10
"5091",4,4,3,4,4,4,4,4,4,4,3,4,1,4,4,4,1,3,4,2,1,"US",3,7,4,2,1,1,7,6,4,4,0,0,0,2,20,4,14,10,6,5,2,1,60
"5092",3,4,3,3,4,4,2,4,4,4,3,2,2,2,4,3,4,4,3,4,3,"MY",3,5,4,1,2,3,6,3,4,4,0,0,0,2,24,6,11,7,5,6,3,1,10
"5093",4,3,4,3,4,4,4,4,1,4,4,4,4,1,2,4,4,2,2,1,2,"US",1,1,4,1,2,6,7,5,1,2,0,0,0,2,37,7,8,9,2,4,1,3,60
"5094",4,4,4,3,3,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4,4,"MY",1,2,6,2,5,1,7,5,2,3,0,0,0,2,20,2,9,11,4,8,3,1,10
"5095",3,2,2,1,3,3,1,2,2,3,2,2,2,2,2,2,4,2,2,2,4,"MY",6,6,7,3,6,3,7,6,4,4,0,0,0,2,22,9,13,13,7,10,3,3,10
"5096",3,1,2,1,4,2,1,3,3,3,3,3,3,3,3,3,3,2,1,3,2,"US",7,6,7,3,6,7,6,6,5,4,0,0,0,2,21,14,12,13,8,10,3,2,60
"5097",2,1,1,2,4,4,2,1,2,2,4,2,3,2,3,1,4,3,2,3,1,"CA",6,2,6,2,6,5,4,3,3,2,0,0,0,2,20,11,6,9,5,8,2,1,60
"5098",2,4,4,4,4,1,3,4,2,4,4,2,2,4,2,4,2,4,3,4,3,"MY",1,7,6,1,2,1,4,7,4,4,0,0,0,2,23,2,11,13,5,6,4,3,10
"5099",2,2,2,2,2,1,2,3,2,2,2,3,2,2,2,2,2,1,2,2,2,"MY",5,3,7,3,7,3,6,3,5,2,0,0,0,2,34,8,9,10,8,9,4,1,10
"5100",2,1,2,1,3,2,1,3,4,4,4,4,4,2,2,2,1,3,1,3,2,"MY",7,3,6,2,6,3,7,6,6,3,0,0,0,2,24,10,10,12,8,9,3,3,10
"5101",2,2,2,1,4,4,2,2,1,2,4,4,4,2,2,3,2,4,1,2,1,"PH",2,2,3,3,5,1,6,3,6,2,0,0,0,2,23,3,8,6,9,7,2,2,10
"5102",2,1,3,2,3,2,2,2,3,4,4,2,4,1,2,3,4,2,2,3,4,"US",1,4,1,3,1,3,6,1,2,1,0,0,0,2,20,4,10,2,5,2,3,3,60
"5103",2,1,2,1,2,2,1,2,1,1,2,1,1,2,1,2,1,1,1,1,1,"PH",2,5,2,2,6,2,6,2,2,5,0,0,0,2,21,4,11,4,4,11,3,3,10
"5104",2,1,3,1,3,3,1,4,3,4,1,3,4,3,2,3,3,3,3,1,4,"GR",6,6,2,3,5,5,7,4,2,6,0,0,0,2,23,11,13,6,5,11,3,3,60
"5105",3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,"MY",2,5,4,5,2,3,5,5,3,4,0,0,0,2,29,5,10,9,8,6,4,3,10
"5106",2,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2,1,"ID",6,2,7,3,5,4,7,6,3,6,0,0,0,2,22,10,9,13,6,11,3,3,10
"5107",2,1,1,1,4,2,1,2,2,1,3,1,2,2,1,2,2,2,2,1,1,"ZA",3,2,5,3,5,3,6,6,3,3,0,0,0,2,20,6,8,11,6,8,2,3,60
"5108",1,1,2,1,2,1,1,1,3,2,2,1,1,2,1,1,2,2,1,1,1,"MY",3,3,4,3,6,1,4,2,4,2,0,0,0,2,22,4,7,6,7,8,2,2,10
"5109",1,2,2,2,3,2,1,3,3,2,2,3,4,3,2,3,3,3,3,4,2,"ID",2,6,2,3,5,1,6,3,5,3,0,0,0,2,22,3,12,5,8,8,3,2,10
"5110",2,2,1,3,2,2,1,3,3,2,2,1,2,2,2,3,2,2,2,2,2,"ID",3,6,5,5,5,2,3,2,3,2,0,0,0,2,21,5,9,7,8,7,2,3,10
"5111",3,2,2,3,2,4,3,3,3,2,3,3,3,2,3,2,2,3,4,4,1,"ID",7,2,4,2,6,7,7,4,2,4,0,0,0,2,20,14,9,8,4,10,4,3,10
"5112",2,1,2,4,1,4,4,4,4,2,3,4,3,2,4,2,2,4,4,3,1,"MY",0,0,0,1,0,1,0,0,2,0,0,0,0,2,23,1,0,0,3,0,3,1,10
"5113",1,2,2,3,3,2,2,3,3,4,3,3,2,2,3,2,3,3,2,2,3,"US",3,4,5,2,5,1,6,5,2,4,0,0,0,2,19,4,10,10,4,9,2,2,60
"5114",1,2,2,3,3,1,1,1,2,3,1,2,2,1,1,2,4,1,1,1,1,"US",2,7,1,6,5,2,7,4,5,1,0,0,0,2,35,4,14,5,11,6,1,2,60
"5115",4,4,4,4,4,4,4,3,4,3,4,2,4,4,3,4,4,4,4,4,3,"US",1,3,3,1,2,2,7,1,2,1,0,0,0,2,36,3,10,4,3,3,2,2,60
"5116",4,1,2,4,3,3,1,4,4,4,4,3,4,3,4,4,4,1,4,3,3,"ID",6,3,4,2,6,5,7,4,2,4,0,0,0,2,21,11,10,8,4,10,2,3,10
"5117",2,2,4,2,4,4,1,2,2,4,2,4,2,2,2,4,4,2,2,4,3,"ID",3,4,7,3,7,4,4,1,6,4,0,0,0,2,19,7,8,8,9,11,2,2,10
"5118",4,2,2,1,3,4,1,4,4,1,2,4,4,2,4,2,1,3,2,3,4,"ID",7,2,7,2,5,5,7,6,6,6,0,0,0,2,20,12,9,13,8,11,2,3,10
"5119",1,3,2,2,2,3,1,2,1,1,1,1,3,1,1,1,2,4,1,1,1,"ID",5,3,6,3,6,5,7,6,3,3,0,0,0,2,20,10,10,12,6,9,2,3,10
"5120",2,1,1,2,4,4,2,3,4,1,4,4,1,2,4,1,3,2,2,3,1,"US",7,4,5,1,7,3,7,3,3,7,0,0,0,2,19,10,11,8,4,14,2,2,60
"5121",2,2,3,2,4,3,2,3,3,3,3,3,3,3,2,3,4,3,2,3,3,"MY",4,5,1,3,5,4,5,5,1,2,0,0,0,2,23,8,10,6,4,7,3,1,10
"5122",2,3,2,1,4,2,2,2,3,2,2,2,2,2,3,3,1,1,1,2,1,"KR",4,5,3,4,4,4,3,3,4,4,0,0,0,2,19,8,8,6,8,8,2,3,10
"5123",1,1,2,1,4,1,1,2,2,1,1,1,1,1,1,4,1,1,2,1,1,"US",6,7,6,3,5,7,5,3,5,6,0,0,0,2,37,13,12,9,8,11,4,2,60
"5124",3,1,1,1,1,4,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,"AU",5,2,5,2,5,2,7,6,5,6,0,0,0,2,27,7,9,11,7,11,3,3,70
"5125",3,1,1,1,1,1,1,4,1,1,3,4,4,2,1,1,1,1,2,2,1,"CA",7,3,7,2,7,7,3,7,3,7,0,0,0,2,24,14,6,14,5,14,3,2,70
"5126",2,3,1,1,4,3,2,3,4,1,3,3,2,2,2,1,2,4,1,2,1,"US",3,2,5,1,5,6,6,7,6,7,0,0,0,2,26,9,8,12,7,12,3,1,60
"5127",1,4,3,2,3,1,1,2,3,2,1,2,1,1,1,3,3,1,4,2,2,"ID",4,4,5,3,2,1,7,7,5,2,0,0,0,2,21,5,11,12,8,4,2,2,10
"5128",4,4,4,4,4,4,3,4,3,4,3,4,4,4,4,3,4,4,4,4,4,"PH",3,6,3,1,7,3,7,2,1,3,0,0,0,2,19,6,13,5,2,10,3,3,10
"5129",4,4,2,1,4,4,1,4,4,2,3,1,4,2,4,3,2,1,4,1,1,"IN",5,7,5,1,6,3,7,6,2,3,0,0,0,2,19,8,14,11,3,9,2,3,10
"5130",1,1,1,1,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,2,"IN",5,7,5,2,6,2,7,6,3,3,0,0,0,2,19,7,14,11,5,9,2,3,10
"5131",3,1,3,1,2,3,1,3,3,2,3,3,2,2,2,2,3,3,2,3,2,"IN",6,6,6,1,6,3,7,5,2,5,0,0,0,2,19,9,13,11,3,11,3,3,10
"5132",2,3,4,4,4,2,1,3,3,2,2,2,4,2,2,4,3,4,4,3,3,"MY",6,3,4,5,3,2,6,0,6,4,0,0,0,2,21,8,9,4,11,7,3,1,10
"5133",2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,1,3,1,"MY",5,3,7,6,6,6,6,3,6,3,0,0,0,2,30,11,9,10,12,9,4,3,70
"5134",3,2,2,2,2,4,2,3,4,3,4,3,3,2,2,2,3,3,2,4,2,"NONE",3,1,6,1,6,1,6,5,3,6,0,0,0,2,20,4,7,11,4,12,3,3,70
"5135",3,2,3,3,3,3,1,3,4,4,3,3,4,3,2,4,3,4,3,4,3,"FI",1,2,3,2,3,1,3,5,3,6,0,0,0,2,21,2,5,8,5,9,2,2,60
"5136",2,1,4,2,4,3,1,3,4,4,2,3,3,2,4,4,4,1,3,3,4,"US",2,5,5,1,6,2,7,4,2,6,0,0,0,2,20,4,12,9,3,12,3,2,60
"5137",2,3,4,2,3,3,2,2,3,3,3,2,3,1,2,3,4,1,2,2,3,"US",5,3,5,2,4,5,6,4,2,7,0,0,0,2,19,10,9,9,4,11,3,1,60
"5138",3,1,1,1,1,1,3,1,2,1,2,1,1,1,2,1,1,3,3,2,1,"US",5,4,6,3,6,4,5,5,3,7,0,0,0,2,25,9,9,11,6,13,2,3,60
"5139",2,3,4,1,2,3,2,1,3,2,2,1,4,3,1,1,4,1,1,1,3,"US",5,5,4,3,5,2,5,2,5,4,0,0,0,2,28,7,10,6,8,9,2,1,60
"5140",1,3,2,1,3,2,1,1,4,2,2,1,2,1,2,3,4,2,1,3,4,"ID",3,5,4,3,2,3,4,2,7,4,0,0,0,2,21,6,9,6,10,6,2,3,10
"5141",3,1,2,2,2,2,2,3,2,2,3,1,3,3,1,3,1,2,3,2,1,"MY",2,5,4,2,4,1,5,2,3,4,0,0,0,2,25,3,10,6,5,8,3,3,10
"5142",3,1,4,1,4,4,2,4,4,4,4,4,4,2,4,4,4,4,2,2,4,"MY",5,3,5,1,4,6,6,6,1,1,0,0,0,2,27,11,9,11,2,5,3,3,10
"5143",3,4,3,2,3,4,2,3,4,4,4,4,4,4,4,3,3,3,2,3,3,"HK",2,2,6,2,3,2,6,5,5,6,0,0,0,2,23,4,8,11,7,9,3,3,10
"5144",1,1,1,1,2,2,2,1,2,1,1,2,2,2,1,1,1,1,1,2,1,"US",6,2,6,1,4,2,7,5,5,4,0,0,0,2,20,8,9,11,6,8,2,2,70
"5145",2,4,2,2,3,4,3,3,3,2,2,3,3,2,2,2,2,1,2,4,2,"MY",4,2,5,2,6,3,5,3,2,4,0,0,0,2,21,7,7,8,4,10,3,2,10
"5146",2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,"SA",5,2,7,1,5,7,7,7,6,7,0,0,0,2,28,12,9,14,7,12,4,3,10
"5147",4,3,2,4,2,4,3,4,3,2,4,4,3,4,3,2,2,3,4,4,1,"US",5,4,3,2,6,3,7,3,2,4,0,0,0,2,19,8,11,6,4,10,2,3,60
"5148",4,4,3,2,4,4,4,4,3,4,3,4,4,3,3,3,3,4,3,4,4,"NONE",6,2,5,1,4,5,5,4,2,4,0,0,0,2,22,11,7,9,3,8,2,2,10
"5149",2,1,2,1,4,2,2,4,3,3,3,4,3,2,2,4,1,1,1,2,1,"VN",1,3,7,2,6,1,7,7,2,3,0,0,0,2,25,2,10,14,4,9,3,3,10
"5150",3,1,4,1,4,4,1,2,1,4,1,1,4,3,1,4,4,1,1,1,3,"PH",2,2,6,2,2,1,6,1,1,1,0,0,0,2,25,3,8,7,3,3,4,3,10
"5151",3,4,4,3,4,4,3,2,4,4,4,3,4,3,3,4,4,4,3,4,4,"US",1,3,1,3,7,1,2,2,1,2,0,0,0,2,40,2,5,3,4,9,2,2,60
"5152",2,2,1,1,1,2,1,2,1,1,2,2,2,1,1,1,1,3,1,1,2,"MY",6,4,6,3,5,3,6,6,5,6,0,0,0,2,33,9,10,12,8,11,4,2,70
"5153",2,1,2,3,1,1,4,2,3,2,1,4,4,1,3,4,1,1,4,4,1,"MY",1,7,7,1,6,4,7,4,4,7,0,0,0,2,24,5,14,11,5,13,4,1,10
"5154",2,1,3,2,1,2,1,2,2,1,1,1,2,2,2,3,1,2,1,1,1,"MY",6,3,3,3,7,5,6,3,5,5,0,0,0,2,21,11,9,6,8,12,2,2,10
"5155",4,3,3,4,3,4,4,4,4,3,4,4,4,4,4,3,3,3,4,4,3,"US",1,2,3,1,3,1,6,5,1,2,0,0,0,2,21,2,8,8,2,5,2,3,60
"5156",2,4,3,3,2,3,4,4,2,3,2,3,4,2,3,2,4,4,2,2,4,"MY",5,4,6,2,3,3,6,6,5,1,0,0,0,2,19,8,10,12,7,4,2,3,10
"5157",2,2,1,1,4,2,1,2,1,1,1,2,1,2,1,1,1,2,2,1,1,"FI",4,6,1,3,5,3,6,1,5,5,0,0,0,2,31,7,12,2,8,10,3,2,60
"5158",3,4,2,2,3,4,3,2,4,2,3,3,3,3,1,2,2,4,4,4,2,"MY",4,6,2,1,2,2,7,3,4,4,0,0,0,2,19,6,13,5,5,6,2,1,10
"5159",3,2,2,1,4,2,1,2,2,1,2,2,3,2,1,2,3,4,1,2,2,"MY",5,2,3,3,5,3,3,3,3,5,0,0,0,2,19,8,5,6,6,10,3,1,70
"5160",4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,"PK",6,2,4,1,7,5,7,2,2,6,0,0,0,2,21,11,9,6,3,13,3,3,70
"5161",4,2,3,1,4,4,1,2,2,4,4,2,4,4,1,4,4,4,2,1,4,"EG",1,3,5,1,6,1,6,4,1,4,0,0,0,2,22,2,9,9,2,10,3,3,10
"5162",2,2,1,2,2,3,1,2,1,1,2,2,1,2,2,1,1,2,3,2,1,"US",6,6,3,3,7,7,7,3,3,2,0,0,0,2,52,13,13,6,6,9,4,2,60
"5163",2,1,1,1,2,4,1,2,1,3,3,1,3,2,1,2,2,3,2,3,3,"US",6,2,5,2,7,3,6,6,2,3,0,0,0,2,23,9,8,11,4,10,3,2,60
"5164",4,1,3,1,1,2,1,4,4,2,3,3,3,3,3,3,1,2,2,3,2,"US",5,5,3,3,6,5,5,3,3,5,0,0,0,2,22,10,10,6,6,11,3,2,60
"5165",1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,3,2,1,1,2,"US",6,6,5,6,6,6,7,5,6,6,0,0,0,2,22,12,13,10,12,12,2,2,60
"5166",1,2,3,1,3,3,2,3,3,2,4,4,4,4,4,4,4,4,3,4,4,"ID",4,2,5,4,4,6,6,4,2,3,0,0,0,2,26,10,8,9,6,7,3,3,10
"5167",3,3,3,3,2,3,2,3,2,2,3,3,4,3,4,3,4,3,4,2,4,"HK",3,4,6,3,6,2,7,3,5,2,0,0,0,2,19,5,11,9,8,8,3,3,10
"5168",2,2,1,2,3,4,3,2,2,1,2,3,1,2,3,1,2,2,3,3,1,"CL",4,3,2,2,5,1,5,1,5,7,0,0,0,2,36,5,8,3,7,12,4,3,70
"5169",2,2,4,2,3,3,1,4,3,4,3,2,4,2,3,4,4,3,3,2,4,"ID",2,5,2,2,7,3,7,3,3,3,0,0,0,2,20,5,12,5,5,10,3,3,70
"5170",4,3,3,3,4,2,1,4,2,3,3,4,3,2,4,4,3,3,1,3,3,"VU",5,2,3,1,4,7,6,6,3,5,0,0,0,2,26,12,8,9,4,9,2,3,60
"5171",2,2,3,2,2,2,3,3,1,4,2,4,3,1,2,4,3,2,4,2,3,"US",4,5,7,3,5,3,6,3,3,5,0,0,0,2,35,7,11,10,6,10,2,1,70
"5172",1,1,2,2,4,2,1,2,1,2,1,2,3,2,1,2,4,2,1,1,4,"RU",2,2,5,5,5,3,4,3,5,4,0,0,0,2,19,5,6,8,10,9,2,3,60
"5173",2,1,3,2,3,2,1,2,2,2,3,2,3,2,2,2,4,4,2,1,1,"US",5,6,3,2,6,4,7,3,3,7,0,0,0,2,22,9,13,6,5,13,2,2,60
"5174",4,1,3,1,4,3,1,4,2,4,4,4,4,4,2,4,3,1,1,1,2,"MY",1,3,6,2,2,1,3,3,1,5,0,0,0,2,22,2,6,9,3,7,3,3,10
"5175",1,4,3,1,3,4,1,1,4,3,4,1,4,4,4,1,4,1,1,1,4,"US",5,7,6,3,5,7,1,7,1,7,0,0,0,2,21,12,8,13,4,12,2,3,60
"5176",3,3,1,3,2,3,3,2,3,1,2,3,2,4,3,2,3,2,4,2,2,"DE",5,5,5,3,5,4,5,5,3,5,0,0,0,2,24,9,10,10,6,10,2,2,60
"5177",3,2,2,1,4,3,1,3,2,3,3,2,3,3,1,3,3,4,1,4,4,"MY",3,5,5,0,6,1,7,7,4,1,0,0,0,2,28,4,12,12,4,7,4,2,10
"5178",3,4,4,2,4,3,1,4,4,3,4,3,4,4,3,4,3,1,4,4,1,"PH",5,3,6,7,6,1,6,6,2,2,0,0,0,2,23,6,9,12,9,8,3,3,10
"5179",1,1,2,1,1,1,1,2,2,1,2,1,2,1,2,2,1,2,1,1,1,"IN",7,7,6,2,7,1,7,7,6,7,0,0,0,2,28,8,14,13,8,14,3,2,10
"5180",3,3,2,4,4,3,2,2,4,3,3,2,3,3,3,3,4,3,3,3,4,"MY",6,1,6,1,6,4,6,5,2,6,0,0,0,2,22,10,7,11,3,12,2,2,70
"5181",1,1,1,1,1,1,1,3,1,2,2,1,2,2,1,1,1,2,1,2,1,"MY",3,2,7,3,6,4,7,7,6,7,0,0,0,2,45,7,9,14,9,13,2,2,10
"5182",2,1,2,1,2,1,1,3,2,3,2,1,3,2,1,3,3,2,1,1,3,"MY",6,3,6,2,5,2,6,6,3,3,0,0,0,2,20,8,9,12,5,8,2,2,10
"5183",3,4,3,1,3,4,3,3,2,4,2,3,3,3,3,3,3,3,1,2,1,"US",2,7,5,2,7,2,2,2,3,2,0,0,0,2,50,4,9,7,5,9,4,1,60
"5184",1,1,1,3,2,2,1,1,3,1,2,2,1,1,1,2,4,1,1,2,1,"MY",5,4,6,5,3,3,5,4,6,1,0,0,0,2,19,8,9,10,11,4,2,1,10
"5185",2,4,2,2,3,3,2,3,2,4,4,3,4,2,3,3,4,3,2,2,4,"US",7,1,6,1,6,7,6,4,1,6,0,0,0,2,28,14,7,10,2,12,2,2,60
"5186",4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,"MY",1,1,7,1,2,5,4,0,1,5,0,0,0,2,19,6,5,7,2,7,2,3,10
"5187",2,3,3,2,3,4,2,3,3,3,4,3,4,3,3,2,4,4,3,4,4,"MY",2,4,4,2,4,4,6,5,1,1,0,0,0,2,24,6,10,9,3,5,3,2,10
"5188",3,3,1,1,3,2,2,3,2,1,2,3,2,2,2,1,1,2,2,1,1,"US",7,7,7,2,7,7,4,4,4,4,0,0,0,2,45,14,11,11,6,11,3,3,60
"5189",2,2,1,1,3,2,1,2,2,2,1,2,3,2,2,2,2,2,2,2,1,"MY",5,3,6,1,5,1,7,4,4,4,0,0,0,2,28,6,10,10,5,9,4,2,10
"5190",3,3,2,1,3,3,1,3,2,1,3,3,3,3,1,3,2,3,1,2,1,"US",1,3,6,2,3,3,5,7,2,3,0,0,0,2,42,4,8,13,4,6,4,3,60
"5191",1,4,2,1,1,1,1,2,1,2,3,2,2,1,2,1,2,2,1,2,2,"MY",7,4,7,3,7,7,7,7,6,7,0,0,0,2,28,14,11,14,9,14,3,1,70
"5192",4,2,3,3,4,4,4,4,4,4,4,4,4,2,4,4,3,3,3,4,2,"AU",3,4,2,1,2,2,7,4,1,6,0,0,0,2,21,5,11,6,2,8,2,1,60
"5193",2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,"US",6,3,5,3,5,3,5,3,5,3,0,0,0,2,46,9,8,8,8,8,4,3,10
"5194",4,1,4,2,4,4,1,4,4,4,4,4,4,3,2,4,4,2,3,4,4,"SA",1,1,6,1,1,1,4,4,1,4,0,0,0,2,22,2,5,10,2,5,3,3,30
"5195",2,3,2,2,2,2,1,3,1,1,1,3,1,3,2,1,1,2,2,2,1,"SA",6,4,6,3,6,3,5,4,3,3,0,0,0,2,30,9,9,10,6,9,4,3,20
"5196",2,3,4,3,2,4,2,3,2,3,2,2,4,2,2,3,2,3,3,2,1,"MY",5,5,2,5,6,1,6,1,4,6,0,0,0,2,21,6,11,3,9,12,2,1,10
"5197",1,1,2,1,3,1,2,3,1,2,1,3,3,1,1,3,3,4,1,3,2,"RS",5,6,6,5,6,6,7,7,6,6,0,0,0,2,50,11,13,13,11,12,4,3,60
"5198",1,1,1,2,3,2,1,2,1,3,3,1,3,1,1,2,3,1,2,3,2,"ID",2,6,3,2,2,1,2,5,6,1,0,0,0,2,21,3,8,8,8,3,3,3,10
"5199",3,4,4,1,4,4,2,3,3,1,4,1,3,2,3,2,3,2,3,2,4,"IN",2,3,1,1,3,1,5,1,1,2,0,0,0,2,20,3,8,2,2,5,4,3,10
"5200",4,3,4,2,4,4,3,4,4,4,4,3,4,4,4,3,4,1,4,4,4,"PH",4,3,3,1,5,4,4,3,2,6,0,0,0,2,24,8,7,6,3,11,3,3,10
"5201",3,2,3,1,3,2,2,2,3,3,3,2,4,2,1,2,4,2,2,1,4,"MY",1,3,5,3,4,2,6,4,5,5,0,0,0,2,24,3,9,9,8,9,3,3,10
"5202",2,1,1,1,4,2,1,4,4,3,2,2,2,1,2,2,3,2,1,3,2,"SI",2,2,5,2,5,2,6,2,2,4,0,0,0,2,19,4,8,7,4,9,2,3,60
"5203",1,2,3,1,2,1,2,4,1,4,2,1,4,2,2,4,4,2,1,1,4,"DO",1,3,5,4,5,1,5,7,6,5,0,0,0,2,28,2,8,12,10,10,3,3,70
"5204",2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,2,4,2,"MY",6,3,7,3,6,6,7,6,6,5,0,0,0,2,23,12,10,13,9,11,3,1,70
"5205",2,1,3,3,3,4,1,2,4,3,3,3,3,3,2,2,3,2,3,2,2,"US",1,1,7,1,3,2,6,6,3,4,0,0,0,2,36,3,7,13,4,7,3,1,60
